omic	mat_name	EG_num	direction	name
MP	fun.D_name	EG3	down	aceE; pyruvate dehydrogenase E1 component
MP	fun.D_name	EG3	down	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP)
MP	fun.D_name	EG3	down	FBA, fbaA; fructose-bisphosphate aldolase, class II
MP	fun.D_name	EG3	down	ppdK; pyruvate, orthophosphate dikinase
MP	fun.D_name	EG3	down	ACO, acnA; aconitate hydratase
MP	fun.D_name	EG3	down	sucD; succinyl-CoA synthetase alpha subunit
MP	fun.D_name	EG3	down	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit
MP	fun.D_name	EG3	down	fabG; 3-oxoacyl
MP	fun.D_name	EG3	down	MUT; methylmalonyl-CoA mutase
MP	fun.D_name	EG3	down	katG; catalase-peroxidase
MP	fun.D_name	EG3	down	fadN; 3-hydroxyacyl-CoA dehydrogenase
MP	fun.D_name	EG3	down	ENO, eno; enolase
MP	fun.D_name	EG3	down	paaF, echA; enoyl-CoA hydratase
MP	fun.D_name	EG3	down	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta
MP	fun.D_name	EG3	down	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component
MP	fun.D_name	EG3	down	ndk, NME; nucleoside-diphosphate kinase
MP	fun.D_name	EG3	down	gltB; glutamate synthase (NADPH) large chain
MP	fun.D_name	EG3	down	mdh; malate dehydrogenase
MP	fun.D_name	EG3	down	ilvC; ketol-acid reductoisomerase
MP	fun.D_name	EG3	down	glyA, SHMT; glycine hydroxymethyltransferase
MP	fun.D_name	EG3	down	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit
MP	fun.D_name	EG3	down	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase
MP	fun.D_name	EG3	down	phbB; acetoacetyl-CoA reductase
MP	fun.D_name	EG3	down	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase
MP	fun.D_name	EG3	down	por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase
MP	fun.D_name	EG3	down	nosZ; nitrous-oxide reductase
MP	fun.D_name	EG3	down	ACSL, fadD; long-chain acyl-CoA synthetase
MP	fun.D_name	EG3	down	aspB; aspartate aminotransferase
MP	fun.D_name	EG3	down	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit
MP	fun.D_name	EG3	down	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit
MP	fun.D_name	EG3	down	CS, gltA; citrate synthase
MP	fun.D_name	EG3	down	ALDH; aldehyde dehydrogenase (NAD+)
MP	fun.D_name	EG3	down	ACADS, bcd; butyryl-CoA dehydrogenase
MP	fun.D_name	EG3	down	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+)
MP	fun.D_name	EG3	down	OGT; protein O-GlcNAc transferase
MP	fun.D_name	EG3	down	glnA; 3-(hydroxyamino)phenol mutase
MP	fun.D_name	EG3	down	TPI, tpiA; triosephosphate isomerase (TIM)
MP	fun.D_name	EG3	down	carB, CPA2; carbamoyl-phosphate synthase large subunit
MP	fun.D_name	EG3	down	aceB, glcB; malate synthase
MP	fun.D_name	EG4	up	ASAH2; neutral ceramidase
MP	fun.D_name	EG4	up	E3.1.3.21; glycerol-1-phosphatase
MP	fun.D_name	EG4	up	otsA; trehalose 6-phosphate synthase
MP	fun.D_name	EG4	up	rifG, asm47; 5-deoxy-5-amino-3-dehydroquinate synthas
MP	fun.D_name	EG4	up	ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit
MP	fun.D_name	EG4	up	mttC; trimethylamine corrinoid protei
MP	fun.D_name	EG4	up	sgcE11, ncsE11, kedE11; enediyne biosynthesis protein E1
MP	fun.D_name	EG4	up	E2.4.1.64; alpha,alpha-trehalose phosphorylase
MP	fun.D_name	EG4	up	E2.5.1.42; geranylgeranylglycerol-phosphate geranylgeranyltransferase
MP	fun.D_name	EG4	up	coaA; type I pantothenate kinase
MP	fun.D_name	EG4	up	mtbB; dimethylamine---corrinoid protein Co-methyltransferase
MP	fun.D_name	EG4	up	frhB; coenzyme F420 hydrogenase subunit beta
MP	fun.D_name	EG4	up	acsB; acetyl-CoA synthase
MP	fun.D_name	EG4	up	ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit
MP	fun.D_name	EG4	up	novR, cloR; 4-hydroxy-3-prenylphenylpyruvate oxygenase / 4-hydroxy-3-prenylbenzoate synthase
MP	fun.D_name	EG4	up	baiE; bile-acid 7alpha-dehydratase
MP	fun.D_name	EG4	up	mgsB; methylamine---glutamate N-methyltransferase subunit B
MP	fun.D_name	EG4	up	acdH; short/branched chain acyl-CoA dehydrogenase
MP	fun.D_name	EG4	up	chnE; 6-oxohexanoate dehydrogenase
MP	fun.D_name	EG4	up	mbtA; mycobactin salicyl-AMP ligase
MP	fun.D_name	EG4	up	pncC; nicotinamide-nucleotide amidase
MP	fun.D_name	EG4	up	mcyA; microcystin synthetase protein Mcy
MP	fun.D_name	EG4	up	ascC, ddhC, rfbH; CDP-4-dehydro-6-deoxyglucose reductase, E1
MP	fun.D_name	EG4	up	E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase
MP	fun.D_name	EG4	up	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha
MP	fun.D_name	EG4	up	ACSS, acs; acetyl-CoA synthetase
MP	fun.D_name	EG4	up	MDH1; malate dehydrogenase
MP	fun.D_name	EG4	up	DLD, lpd, pdhD; dihydrolipoamide dehydrogenase
MP	fun.D_name	EG4	up	fadA, fadI; acetyl-CoA acyltransferase
MP	fun.D_name	EG4	up	sucC; succinyl-CoA synthetase beta subunit
MP	fun.D_name	EG4	up	acnB; aconitate hydratase 2 / 2-methylisocitrate dehydratase
MP	fun.D_name	EG4	up	IDH1, IDH2, icd; isocitrate dehydrogenase
MP	fun.D_name	EG4	up	GAPDH, gapA; glyceraldehyde 3-phosphate dehydrogenase
MP	fun.D_name	EG4	up	fadJ; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase
MP	fun.D_name	EG4	up	aceE; pyruvate dehydrogenase E1 component
MP	fun.D_name	EG4	up	E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP)
MP	fun.D_name	EG4	up	FBA, fbaA; fructose-bisphosphate aldolase, class II
MP	fun.D_name	EG4	up	ppdK; pyruvate, orthophosphate dikinase
MP	fun.D_name	EG4	up	ACO, acnA; aconitate hydratase
MP	fun.D_name	EG4	up	sucD; succinyl-CoA synthetase alpha subunit
MP	fun.D_name	EG4	up	sdhA, frdA; succinate dehydrogenase / fumarate reductase, flavoprotein subunit
MP	fun.D_name	EG4	up	fabG; 3-oxoacyl
MP	fun.D_name	EG4	up	MUT; methylmalonyl-CoA mutase
MP	fun.D_name	EG4	up	katG; catalase-peroxidase
MP	fun.D_name	EG4	up	fadN; 3-hydroxyacyl-CoA dehydrogenase
MP	fun.D_name	EG4	up	ENO, eno; enolase
MP	fun.D_name	EG4	up	paaF, echA; enoyl-CoA hydratase
MP	fun.D_name	EG4	up	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta
MP	fun.D_name	EG4	up	OGDH, sucA; 2-oxoglutarate dehydrogenase E1 component
MP	fun.D_name	EG4	up	ndk, NME; nucleoside-diphosphate kinase
MP	fun.D_name	EG4	up	gltB; glutamate synthase (NADPH) large chain
MP	fun.D_name	EG4	up	mdh; malate dehydrogenase
MP	fun.D_name	EG4	up	ilvC; ketol-acid reductoisomerase
MP	fun.D_name	EG4	up	glyA, SHMT; glycine hydroxymethyltransferase
MP	fun.D_name	EG4	up	E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit
MP	fun.D_name	EG4	up	fadB; 3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase
MP	fun.D_name	EG4	up	phbB; acetoacetyl-CoA reductase
MP	fun.D_name	EG4	up	nirS; nitrite reductase (NO-forming) / hydroxylamine reductase
MP	fun.D_name	EG4	up	por, nifJ; pyruvate-ferredoxin/flavodoxin oxidoreductase
MP	fun.D_name	EG4	up	nosZ; nitrous-oxide reductase
MP	fun.D_name	EG4	up	aspB; aspartate aminotransferase
MP	fun.D_name	EG4	up	ACSL, fadD; long-chain acyl-CoA synthetase
MP	fun.D_name	EG4	up	E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit
MP	fun.D_name	EG4	up	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit
MP	fun.D_name	EG4	up	CS, gltA; citrate synthase
MP	fun.D_name	EG4	up	ALDH; aldehyde dehydrogenase (NAD+)
MP	fun.D_name	EG4	up	ACADS, bcd; butyryl-CoA dehydrogenase
MP	fun.D_name	EG4	up	E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+)
MP	fun.D_name	EG4	up	OGT; protein O-GlcNAc transferase
MP	fun.D_name	EG4	up	glnA; 3-(hydroxyamino)phenol mutase
MP	fun.D_name	EG4	down	sthA, udhA; NAD(P) transhydrogenase
MP	fun.D_name	EG4	down	epd; D-erythrose 4-phosphate dehydrogenase
MP	fun.D_name	EG4	down	cyoC; cytochrome o ubiquinol oxidase subunit II
MP	fun.D_name	EG4	down	ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit
MP	fun.D_name	EG4	down	ddc; L-2,4-diaminobutyrate decarboxylase
MP	fun.D_name	EG4	down	K14466; 4-hydroxybutyrate---CoA ligase (AMP-forming)
MP	fun.D_name	EG4	down	ETHE1; sulfur dioxygenase
MP	fun.D_name	EG4	down	aroH; chorismate mutase
MP	fun.D_name	EG4	down	pigB; 2-methyl-3-n-amyl-dihydropyrrolel dehydrogenas
MP	fun.D_name	EG4	down	E3.1.4.12; sphingomyelin phosphodiesterase
MP	fun.D_name	EG4	down	ncsC; NDP-mannose synthas
MP	fun.D_name	EG4	down	glcE; glycolate oxidase FAD binding subuni
MP	fun.D_name	EG4	down	poxB; pyruvate dehydrogenase (quinone)
MP	fun.D_name	EG4	down	baiB; bile acid-coenzyme A ligase
MP	fun.D_name	EG4	down	cyoB; cytochrome o ubiquinol oxidase subunit I
MP	fun.D_name	EG4	down	cynS; cyanate lyase
MP	fun.D_name	EG4	down	perB, wbdR; GDP-perosamine N-acetyltransferase
MP	fun.D_name	EG4	down	FAS1; fatty acid synthase subunit beta, fungi type
MP	fun.D_name	EG4	down	K16149; 1,4-alpha-glucan branching enzyme
MP	fun.D_name	EG4	down	E2.4.1.4; amylosucrase
MP	fun.D_name	EG4	down	elmD; 8-demethyl-8-(2,3,4-trimethoxy-alpha-L-rhamnosyl)tetracenomycin-C O-methyltransferase
MP	fun.D_name	EG4	down	E3.1.2.23; 4-hydroxybenzoyl-CoA thioesterase
MP	fun.D_name	EG4	down	DGAT2; diacylglycerol O-acyltransferase 2, plant
MP	fun.D_name	EG4	down	algA, xanB, rfbA, wbpW, pslB; mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase
MP	fun.D_name	EG4	down	nicD; N-formylmaleamate deformylase
MP	fun.D_name	EG4	down	hisH; imidazole glycerol-phosphate synthase subunit HisH
MP	fun.D_name	EG4	down	BCKDHB, bkdA2; 2-oxoisovalerate dehydrogenase E1 component beta subunit
MP	fun.D_name	EG4	down	hpxA; allantoin racemase
MP	fun.D_name	EG4	down	deoB; phosphopentomutase
MP	fun.D_name	EG4	down	prpF; 2-methylaconitate isomerase
MP	fun.D_name	EG4	down	mtaP, MTAP; 5'-methylthioadenosine phosphorylase
MP	fun.D_name	EG4	down	nirA; ferredoxin-nitrite reductase
MP	fun.D_name	EG4	down	ALDH5A1; succinate-semialdehyde dehydrogenase
MP	fun.D_name	EG4	down	lhpI; cis-L-3-hydroxyproline dehydratase
MP	fun.D_name	EG4	down	HDDC3; guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
MP	fun.D_name	EG4	down	MECR, NRBF1; mitochondrial trans-2-enoyl-CoA reductase
MP	fun.D_name	EG4	down	trpG; anthranilate synthase component II
MP	fun.D_name	EG4	down	NDUFAB1; NADH dehydrogenase (ubiquinone) 1 alpha/beta subcomplex
MP	fun.D_name	EG4	down	kedN4; acyl-CoA N-acyltransferas
MP	fun.D_name	EG4	down	L2HGDH; 2-hydroxyglutarate dehydrogenase
MP	fun.D_name	EG4	down	paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase
MP	fun.D_name	EG4	down	chlB; light-independent protochlorophyllide reductase subunit B
MP	fun.D_name	EG4	down	gmhB; D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase
MP	fun.D_name	EG4	down	thiE; thiamine-phosphate pyrophosphorylase
MP	fun.D_name	EG4	down	asm13; methoxymalonate biosynthesis protei
MP	fun.D_name	EG4	down	GUCY1B; guanylate cyclase soluble subunit beta
MP	fun.D_name	EG4	down	E3.1.1.22; hydroxybutyrate-dimer hydrolase
MP	fun.D_name	EG4	down	glf; UDP-galactopyranose mutase
MP	fun.D_name	EG4	down	tagD; glycerol-3-phosphate cytidylyltransferase
MP	fun.D_name	EG4	down	pcaI; 3-oxoadipate CoA-transferase, alpha subunit
MP	fun.D_name	EG4	down	atzF; allophanate hydrolase
MP	fun.D_name	EG4	down	hdrD; heterodisulfide reductase subunit D
MP	fun.D_name	EG4	down	fbp; diacylglycerol O-acyltransferase / trehalose O-mycolyltransferase
MP	fun.D_name	EG4	down	mupP; N-acetyl-D-muramate 6-phosphate phosphatase
MP	fun.D_name	EG4	down	cysP, sbp; sulfate transport system substrate-binding protei
MP	fun.D_name	EG4	down	ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase
MP	fun.D_name	EG4	down	E5.1.3.15; glucose-6-phosphate 1-epimerase
MP	fun.D_name	EG4	down	E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase
MP	fun.D_name	EG4	down	LYS1; saccharopine dehydrogenase (NAD+, L-lysine forming)
MP	fun.D_name	EG4	down	nrtC, nasD; nitrate/nitrite transport system ATP-binding protein
MP	fun.D_name	EG4	down	asm12; FADH2-dependent halogenas
MP	fun.D_name	EG4	down	ATPeF1G, ATP5C1, ATP3; F-type H+-transporting ATPase subunit gamm
MP	fun.D_name	EG4	down	E2.1.3.1-1.3S; methylmalonyl-CoA carboxyltransferase 1.3S subunit
MP	fun.D_name	EG4	down	BLVRB; biliverdin reductase / flavin reductase
MP	fun.D_name	EG4	down	hyi, gip; hydroxypyruvate isomerase
MP	fun.D_name	EG4	down	E3.5.4.16; GTP cyclohydrolase I
MP	fun.D_name	EG4	down	allB; allantoinase
MP	fun.D_name	EG4	down	APRT, apt; adenine phosphoribosyltransferase
MP	fun.D_name	EG4	down	lcyB, crtL1, crtY; lycopene beta-cyclase
MP	fun.D_name	EG4	down	nadR; HTH-type transcriptional regulator, transcriptional repressor of NAD biosynthesis genes
MG	tax.phylum	EG4	up	Caudovirales
MG	tax.phylum	EG4	up	Chlamydiae
MG	tax.phylum	EG4	down	Evosea
MG	tax.phylum	EG4	down	Candidatus Melainabacteria
MG	tax.phylum	EG5	up	Candidatus Omnitrophica
MG	tax.phylum	EG5	up	Caudovirales
MG	tax.phylum	EG5	down	Candidatus Gracilibacteria
MG	tax.phylum	EG5	down	Rotifera
MG	tax.phylum	EG6	up	Candidatus Melainabacteria
MG	tax.phylum	EG6	up	Candidatus Cloacimonetes
MG	tax.phylum	EG6	down	Caudovirales
MG	tax.phylum	EG6	down	Discosea
MG	tax.phylum	EG8	up	Caudovirales
MG	tax.phylum	EG8	up	Rotifera
MG	tax.phylum	EG8	down	Candidatus Cloacimonetes
MG	tax.phylum	EG8	down	Discosea
MG	tax.phylum	EG9	up	Discosea
MG	tax.phylum	EG9	up	not classified
MG	tax.phylum	EG9	down	Chlamydiae
MG	tax.phylum	EG9	down	Rotifera
MG	tax.phylum	EG10	up	Caudovirales
MG	tax.phylum	EG10	up	Rotifera
MG	tax.phylum	EG10	down	Candidatus Melainabacteria
MG	tax.phylum	EG10	down	Candidatus Omnitrophica
MG	tax.phylum	EG11	up	Discosea
MG	tax.phylum	EG11	up	Chlamydiae
MG	tax.phylum	EG11	down	Caudovirales
MG	tax.phylum	EG11	down	Candidatus Omnitrophica
MT	tax.phylum	EG4	up	Caudovirales
MT	tax.phylum	EG4	up	Candidatus Cloacimonetes
MT	tax.phylum	EG4	down	Spirochaetes
MT	tax.phylum	EG4	down	Discosea
MT	tax.phylum	EG5	up	Candidatus Cloacimonetes
MT	tax.phylum	EG5	up	Elusimicrobia
MT	tax.phylum	EG5	down	Caudovirales
MT	tax.phylum	EG5	down	Candidatus Omnitrophica
MT	tax.phylum	EG8	up	Caudovirales
MT	tax.phylum	EG8	up	Gemmatimonadetes
MT	tax.phylum	EG8	down	Spirochaetes
MT	tax.phylum	EG8	down	not classified
MT	tax.phylum	EG12	up	Discosea
MT	tax.phylum	EG12	up	Candidatus Gracilibacteria
MT	tax.phylum	EG12	down	Caudovirales
MT	tax.phylum	EG12	down	Candidatus Cloacimonetes
MP	tax.phylum	EG1	up	Candidatus Moranbacteria
MP	tax.phylum	EG1	up	Elusimicrobia
MP	tax.phylum	EG1	down	not classified
MP	tax.phylum	EG1	down	Proteobacteria
MP	tax.phylum	EG2	up	Euryarchaeota
MP	tax.phylum	EG2	up	Candidatus Moranbacteria
MP	tax.phylum	EG2	down	Ciliophora
MP	tax.phylum	EG2	down	Discosea
MP	tax.phylum	EG3	up	Nitrospirae
MP	tax.phylum	EG3	up	Chloroflexi
MP	tax.phylum	EG3	down	Elusimicrobia
MP	tax.phylum	EG3	down	Cyanobacteria
MP	tax.phylum	EG5	up	Ciliophora
MP	tax.phylum	EG5	up	Cyanobacteria
MP	tax.phylum	EG5	down	Candidatus Omnitrophica
MP	tax.phylum	EG5	down	Euryarchaeota
MP	tax.phylum	EG7	up	Euryarchaeota
MP	tax.phylum	EG7	up	Elusimicrobia
MP	tax.phylum	EG7	down	Candidatus Moranbacteria
MP	tax.phylum	EG7	down	Spirochaetes
MP	tax.phylum	EG15	up	Streptophyta
MP	tax.phylum	EG15	up	Ignavibacteriae
MP	tax.phylum	EG15	down	Cyanobacteria
MP	tax.phylum	EG15	down	Candidatus Melainabacteria
MP	tax.phylum	EG28	up	Ciliophora
MP	tax.phylum	EG28	up	Candidatus Eisenbacteria
MP	tax.phylum	EG28	down	Discosea
MP	tax.phylum	EG28	down	Chlamydiae
MG	tax.class	EG4	up	Methanobacteria
MG	tax.class	EG4	up	Ardenticatenia
MG	tax.class	EG4	up	Dehalococcoidia
MG	tax.class	EG4	down	Bacteroidetes bacterium OLB8
MG	tax.class	EG4	down	Eumycetozoa
MG	tax.class	EG4	down	Monogononta
MG	tax.class	EG5	up	Bacteroidetes bacterium OLB8
MG	tax.class	EG5	up	Eumycetozoa
MG	tax.class	EG5	up	Verrucomicrobiae
MG	tax.class	EG5	down	Methanobacteria
MG	tax.class	EG5	down	Methanomicrobia
MG	tax.class	EG5	down	Flabellinia
MG	tax.class	EG6	up	Spirochaetia
MG	tax.class	EG6	up	Ignavibacteria
MG	tax.class	EG6	up	not classified
MG	tax.class	EG6	down	Methanobacteria
MG	tax.class	EG6	down	Methanomicrobia
MG	tax.class	EG6	down	Bacteroidetes bacterium OLB8
MG	tax.class	EG7	up	Ardenticatenia
MG	tax.class	EG7	up	Eumycetozoa
MG	tax.class	EG7	up	Gemmatimonadetes
MG	tax.class	EG7	down	Spirochaetia
MG	tax.class	EG7	down	Spirotrichea
MG	tax.class	EG7	down	Methanomicrobia
MG	tax.class	EG8	up	Oligoflexia
MG	tax.class	EG8	up	Clostridia
MG	tax.class	EG8	up	Bacilli
MG	tax.class	EG8	down	Eumycetozoa
MG	tax.class	EG8	down	Spirotrichea
MG	tax.class	EG8	down	Flabellinia
MG	tax.class	EG9	up	Bacteroidetes bacterium OLB8
MG	tax.class	EG9	up	Epsilonproteobacteria
MG	tax.class	EG9	up	Nitrospira
MG	tax.class	EG9	down	Eumycetozoa
MG	tax.class	EG9	down	Flabellinia
MG	tax.class	EG9	down	Betaproteobacteria
MG	tax.class	EG10	up	Oligoflexia
MG	tax.class	EG10	up	Bacilli
MG	tax.class	EG10	up	Gammaproteobacteria
MG	tax.class	EG10	down	Bacteroidetes bacterium OLB8
MG	tax.class	EG10	down	Caldilineae
MG	tax.class	EG10	down	Chloroflexia
MG	tax.class	EG11	up	Bacteroidetes bacterium OLB8
MG	tax.class	EG11	up	Methanobacteria
MG	tax.class	EG11	up	Methanomicrobia
MG	tax.class	EG11	down	Flabellinia
MG	tax.class	EG11	down	Spirotrichea
MG	tax.class	EG11	down	Verrucomicrobiae
MG	tax.class	EG12	up	Spirotrichea
MG	tax.class	EG12	up	Eumycetozoa
MG	tax.class	EG12	up	Flabellinia
MG	tax.class	EG12	down	Bacteroidetes bacterium OLB8
MG	tax.class	EG12	down	Ardenticatenia
MG	tax.class	EG12	down	Negativicutes
MT	tax.class	EG4	up	Flabellinia
MT	tax.class	EG4	up	Verrucomicrobiae
MT	tax.class	EG4	up	Eumycetozoa
MT	tax.class	EG4	down	Ardenticatenia
MT	tax.class	EG4	down	Bacteroidetes bacterium OLB8
MT	tax.class	EG4	down	Negativicutes
MT	tax.class	EG5	up	Bacteroidetes bacterium OLB8
MT	tax.class	EG5	up	Acidimicrobiia
MT	tax.class	EG5	up	Actinobacteria
MT	tax.class	EG5	down	Hydrogenophilalia
MT	tax.class	EG5	down	Oligoflexia
MT	tax.class	EG5	down	Ardenticatenia
MT	tax.class	EG6	up	Opitutae
MT	tax.class	EG6	up	Spirochaetia
MT	tax.class	EG6	up	Magnoliopsida
MT	tax.class	EG6	down	Bacteroidetes bacterium OLB8
MT	tax.class	EG6	down	Dehalococcoidia
MT	tax.class	EG6	down	Ardenticatenia
MT	tax.class	EG7	up	Opitutae
MT	tax.class	EG7	up	Phycisphaerae
MT	tax.class	EG7	up	Monogononta
MT	tax.class	EG7	down	Ardenticatenia
MT	tax.class	EG7	down	Dehalococcoidia
MT	tax.class	EG7	down	Gemmatimonadetes
MT	tax.class	EG9	up	Bacteroidetes bacterium OLB8
MT	tax.class	EG9	up	Phycisphaerae
MT	tax.class	EG9	up	Spirotrichea
MT	tax.class	EG9	down	Hydrogenophilalia
MT	tax.class	EG9	down	Dehalococcoidia
MT	tax.class	EG9	down	Magnoliopsida
MT	tax.class	EG11	up	Bacteroidetes bacterium OLB8
MT	tax.class	EG11	up	Spirochaetia
MT	tax.class	EG11	up	Bacilli
MT	tax.class	EG11	down	Phycisphaerae
MT	tax.class	EG11	down	Chitinophagia
MT	tax.class	EG11	down	Actinobacteria
MT	tax.class	EG19	up	Spirochaetia
MT	tax.class	EG19	up	Dehalococcoidia
MT	tax.class	EG19	up	Phycisphaerae
MT	tax.class	EG19	down	Bacteroidetes bacterium OLB8
MT	tax.class	EG19	down	Gemmatimonadetes
MT	tax.class	EG19	down	Spirotrichea
MP	tax.class	EG1	up	Flabellinia
MP	tax.class	EG1	up	Acidobacteriia
MP	tax.class	EG1	up	Spirotrichea
MP	tax.class	EG1	down	not classified
MP	tax.class	EG1	down	Acidimicrobiia
MP	tax.class	EG1	down	Betaproteobacteria
MP	tax.class	EG2	up	Acidobacteriia
MP	tax.class	EG2	up	Nitrospira
MP	tax.class	EG2	up	Ardenticatenia
MP	tax.class	EG2	down	Methanomicrobia
MP	tax.class	EG2	down	Gemmatimonadetes
MP	tax.class	EG2	down	Bacilli
MP	tax.class	EG3	up	Methanomicrobia
MP	tax.class	EG3	up	Dehalococcoidia
MP	tax.class	EG3	up	Chloroflexia
MP	tax.class	EG3	down	Planctomycetia
MP	tax.class	EG3	down	Spirochaetia
MP	tax.class	EG3	down	Phycisphaerae
MP	tax.class	EG4	up	Acidobacteriia
MP	tax.class	EG4	up	Methanomicrobia
MP	tax.class	EG4	up	Ardenticatenia
MP	tax.class	EG4	down	Spirotrichea
MP	tax.class	EG4	down	Magnoliopsida
MP	tax.class	EG4	down	Flabellinia
MP	tax.class	EG10	up	Spirotrichea
MP	tax.class	EG10	up	Ignavibacteria
MP	tax.class	EG10	up	Gemmatimonadetes
MP	tax.class	EG10	down	Magnoliopsida
MP	tax.class	EG10	down	Opitutae
MP	tax.class	EG10	down	Epsilonproteobacteria
MP	tax.class	EG12	up	Methanobacteria
MP	tax.class	EG12	up	Methanomicrobia
MP	tax.class	EG12	up	Spirotrichea
MP	tax.class	EG12	down	Oligohymenophorea
MP	tax.class	EG12	down	Oligoflexia
MP	tax.class	EG12	down	Gemmatimonadetes
MP	tax.class	EG18	up	Phycisphaerae
MP	tax.class	EG18	up	Opitutae
MP	tax.class	EG18	up	Dehalococcoidia
MP	tax.class	EG18	down	Ardenticatenia
MP	tax.class	EG18	down	Magnoliopsida
MP	tax.class	EG18	down	Chloroflexia
MG	tax.order	EG4	up	Methanosarcinales
MG	tax.order	EG4	up	Nymphaeales
MG	tax.order	EG4	up	Lactobacillales
MG	tax.order	EG4	up	Hymenostomatida
MG	tax.order	EG4	down	Ardenticatenales
MG	tax.order	EG4	down	Anaerolineales
MG	tax.order	EG4	down	Gemmatimonadales
MG	tax.order	EG4	down	Chloroflexales
MG	tax.order	EG5	up	Hymenostomatida
MG	tax.order	EG5	up	Fusobacteriales
MG	tax.order	EG5	up	Rickettsiales
MG	tax.order	EG5	up	Aeromonadales
MG	tax.order	EG5	down	Bdellovibrionales
MG	tax.order	EG5	down	Neisseriales
MG	tax.order	EG5	down	Ardenticatenales
MG	tax.order	EG5	down	Corynebacteriales
MG	tax.order	EG6	up	Methanosarcinales
MG	tax.order	EG6	up	Kineosporiales
MG	tax.order	EG6	up	Frankiales
MG	tax.order	EG6	up	Flavobacteriales
MG	tax.order	EG6	down	Leptospirales
MG	tax.order	EG6	down	Bdellovibrionales
MG	tax.order	EG6	down	Desulfobacterales
MG	tax.order	EG6	down	Cellvibrionales
MG	tax.order	EG7	up	Bdellovibrionales
MG	tax.order	EG7	up	Neisseriales
MG	tax.order	EG7	up	Corynebacteriales
MG	tax.order	EG7	up	Flavobacteriales
MG	tax.order	EG7	down	Nymphaeales
MG	tax.order	EG7	down	Ploima
MG	tax.order	EG7	down	Leptospirales
MG	tax.order	EG7	down	Geodermatophilales
MG	tax.order	EG8	up	Bdellovibrionales
MG	tax.order	EG8	up	Neisseriales
MG	tax.order	EG8	up	Ardenticatenales
MG	tax.order	EG8	up	Bifidobacteriales
MG	tax.order	EG8	down	Nymphaeales
MG	tax.order	EG8	down	Hymenostomatida
MG	tax.order	EG8	down	Leptospirales
MG	tax.order	EG8	down	Rickettsiales
MG	tax.order	EG10	up	Hymenostomatida
MG	tax.order	EG10	up	Rickettsiales
MG	tax.order	EG10	up	Streptosporangiales
MG	tax.order	EG10	up	Chitinophagales*
MG	tax.order	EG10	down	Nymphaeales
MG	tax.order	EG10	down	Methylococcales
MG	tax.order	EG10	down	Aeromonadales
MG	tax.order	EG10	down	Alteromonadales
MG	tax.order	EG17	up	Frankiales
MG	tax.order	EG17	up	Geodermatophilales
MG	tax.order	EG17	up	Bifidobacteriales
MG	tax.order	EG17	up	Micromonosporales
MG	tax.order	EG17	down	Nymphaeales
MG	tax.order	EG17	down	Ardenticatenales
MG	tax.order	EG17	down	Neisseriales
MG	tax.order	EG17	down	Hymenostomatida
MT	tax.order	EG4	up	Kineosporiales
MT	tax.order	EG4	up	Nevskiales
MT	tax.order	EG4	up	Bifidobacteriales
MT	tax.order	EG4	up	Ardenticatenales
MT	tax.order	EG4	down	Rickettsiales
